#{"t_start": 1649568369.999021, "env_id": "SimpleDriving-v0"}
r,l,t
-3.647098,1,8.077992
-4.849739,1,8.08425
-4.683328,1,8.090639
-5.279493,1,8.096977
-6.293699,1,8.103263
-6.464728,1,8.109529
-6.95832,1,8.116028
-4.021676,1,8.122601
-5.171656,1,8.129222
-3.074251,1,8.1364
-3.50257,1,8.14299
-3.620895,1,8.149481
-6.917461,1,8.155925
-3.994719,1,8.162515
-4.47134,1,8.169013
-4.473782,1,8.175671
-3.797812,1,8.181927
-6.26836,1,8.188499
-6.749859,1,8.195078
-3.836604,1,8.201797
-5.149497,1,8.208405
-6.757041,1,8.214928
-6.829132,1,8.221495
-6.452931,1,8.22819
-3.400509,1,8.23482
-6.131423,1,8.241285
-3.789511,1,8.247826
-4.557853,1,8.25455
-4.788281,1,8.261303
-5.336269,1,8.268063
-4.375069,1,8.274539
-6.279565,1,8.280953
-6.025405,1,8.287358
-4.226419,1,8.293954
-3.044867,1,8.300378
-4.045288,1,8.30712
-3.297784,1,8.313559
-3.117244,1,8.32002
-3.743009,1,8.326489
-6.695936,1,8.332938
-6.507273,1,8.339489
-3.30012,1,8.346331
-5.428794,1,8.352654
-6.775056,1,8.359402
-6.041324,1,8.365775
-5.052539,1,8.372264
-5.484792,1,8.379002
-3.994502,1,8.385755
-5.508845,1,8.392672
-3.185261,1,8.399277
-5.753454,1,8.405641
-4.351511,1,8.412063
-3.698136,1,8.418539
-5.573112,1,8.424942
-6.242922,1,8.43184
-5.734635,1,8.438606
-3.49294,1,8.44524
-5.537672,1,8.451898
-6.33922,1,8.45839
-4.326377,1,8.465273
-3.28728,1,8.471551
-4.648763,1,8.477823
-6.973875,1,8.48431
-5.447322,1,8.490716
-3.643171,1,8.497336
-4.73495,1,8.503754
-6.453877,1,8.510508
-4.541396,1,8.517112
-4.793828,1,8.523964
-5.053706,1,8.531424
-4.355242,1,8.538052
-6.020834,1,8.544607
-3.814366,1,8.551177
-6.625199,1,8.557798
-4.929842,1,8.564261
-6.02151,1,8.570735
-6.197729,1,8.578252
-3.287935,1,8.584729
-4.686611,1,8.591536
-3.274627,1,8.598142
-3.260019,1,8.604734
-5.627428,1,8.611436
-5.889839,1,8.618008
-5.259623,1,8.624604
-3.844305,1,8.631504
-4.883835,1,8.638156
-5.386538,1,8.644743
-3.987954,1,8.651338
-5.539544,1,8.657991
-5.169729,1,8.665423
-5.095875,1,8.673272
-5.431266,1,8.681145
-6.841043,1,8.688803
-6.03815,1,8.695434
-3.052483,1,8.701806
-5.907569,1,8.708266
-4.027046,1,8.714687
-3.430877,1,8.721095
-5.063803,1,8.727398
-6.049422,1,8.733529
-6.357058,1,8.739812
-6.980714,1,8.745915
-3.15832,1,8.752081
-5.363783,1,8.758274
-4.072631,1,8.76572
-6.640184,1,8.773797
-4.549747,1,8.780389
-6.27837,1,8.787172
-6.22504,1,8.793686
-6.249509,1,8.79993
-5.252895,1,8.806519
-4.61172,1,8.813163
-3.254486,1,8.819672
-6.343419,1,8.825884
-6.743,1,8.832148
-3.206008,1,8.838644
-4.13444,1,8.845109
-3.501153,1,8.851571
-6.997004,1,8.857907
-5.691432,1,8.864625
-5.966363,1,8.871262
-4.706348,1,8.87874
-6.835195,1,8.885494
-6.410913,1,8.892308
-6.18969,1,8.899758
-6.019272,1,8.907511
-6.553913,1,8.915251
-5.589506,1,8.923039
-4.914181,1,8.930817
-3.520684,1,8.938705
-3.496508,1,8.946527
-4.593694,1,8.954314
-6.397844,1,8.96212
-5.27892,1,8.969944
-6.300238,1,8.977784
-5.991892,1,8.985559
-6.85325,1,8.993349
-3.546362,1,9.001161
-6.385125,1,9.008986
-3.988774,1,9.016754
-3.341759,1,9.023612
-4.623363,1,9.030173
-5.311915,1,9.036803
-4.2748,1,9.04338
-6.379116,1,9.050007
-3.435655,1,9.056706
-3.146894,1,9.063225
-6.490795,1,9.069724
-5.788061,1,9.076269
-5.310776,1,9.082835
-5.974668,1,9.089355
-4.887197,1,9.095919
-5.517614,1,9.102621
-4.568072,1,9.109223
-4.64199,1,9.115911
-4.495762,1,9.122571
-3.929627,1,9.129113
-4.898495,1,9.135842
-4.743503,1,9.142406
-5.21366,1,9.14928
-5.86058,1,9.15578
-4.012483,1,9.162804
-3.512354,1,9.171798
-4.205363,1,9.178831
-4.179834,1,9.186641
-5.906578,1,9.194286
-4.941283,1,9.201082
-5.4332,1,9.207641
-3.632637,1,9.214177
-6.716938,1,9.220936
-4.828069,1,9.2277
-6.705438,1,9.234459
-4.28425,1,9.241183
-5.624445,1,9.24776
-4.914032,1,9.25444
-4.877584,1,9.26108
-3.793375,1,9.267563
-4.75782,1,9.27436
-6.282264,1,9.280844
-6.462699,1,9.287488
-3.90461,1,9.294246
-5.660384,1,9.300731
-3.74073,1,9.307238
-4.299577,1,9.313869
-3.908913,1,9.32025
-5.770112,1,9.326713
-6.854594,1,9.333012
-5.527493,1,9.339454
-5.784001,1,9.346221
-3.543585,1,9.352894
-6.85646,1,9.359752
-3.834359,1,9.366446
-5.486682,1,9.373527
-6.895483,1,9.380254
-5.640675,1,9.386729
-5.086451,1,9.393248
-5.395121,1,9.400327
-3.536071,1,9.406876
-4.222267,1,9.413192
-5.290231,1,9.419662
-5.667668,1,9.426296
-6.5904,1,9.433109
-6.693985,1,9.43962
-6.634485,1,9.446467
-4.074164,1,9.453276
-3.859136,1,9.460141
-5.440413,1,9.467196
-6.834594,1,9.474923
-6.821681,1,9.482837
-4.745024,1,9.490841
-5.742125,1,9.498201
-4.690745,1,9.505695
-3.415084,1,9.513251
-3.169616,1,9.521094
-5.583022,1,9.528754
-4.942309,1,9.536386
-4.994709,1,9.543839
-5.257114,1,9.551105
-4.535861,1,9.558363
-4.565719,1,9.565778
-3.043628,1,9.573054
-3.17598,1,9.580194
-5.628405,1,9.586961
-6.494361,1,9.593354
-6.842956,1,9.599758
-6.182996,1,9.606158
-4.142837,1,9.612556
-6.098058,1,9.618996
-6.208247,1,9.625467
-4.389571,1,9.631676
-6.221692,1,9.637765
-3.574793,1,9.643765
-5.079872,1,9.649975
-3.59437,1,9.656488
-5.870607,1,9.662663
-5.30824,1,9.668662
-3.072971,1,9.674891
-5.819611,1,9.680907
-3.072927,1,9.686903
-5.298107,1,9.692916
-5.531925,1,9.699119
-6.69303,1,9.705136
-4.674115,1,9.711129
-5.883692,1,9.717119
-5.121187,1,9.723414
-6.613033,1,9.729487
-4.491626,1,9.735683
-6.319823,1,9.741701
-5.954897,1,9.747715
-3.701057,1,9.753686
-5.009597,1,9.759916
-6.607331,1,9.766684
-3.513646,1,9.773654
-4.787687,1,9.780924
-6.600456,1,9.788309
-3.807097,1,9.796626
-5.605753,1,9.804734
-6.451202,1,9.812567
-6.162421,1,9.819536
-5.293487,1,9.825884
-4.916786,1,9.832404
-5.61606,1,9.838911
-5.035039,1,9.845359
-6.795829,1,9.851826
-4.930887,1,9.858396
-4.247612,1,9.864909
-4.981219,1,9.871434
-3.112811,1,9.878053
-5.601818,1,9.884742
-6.18199,1,9.891197
-3.386274,1,9.897607
-5.645332,1,9.904026
-6.904719,1,9.91043
-6.421476,1,9.916951
-5.448036,1,9.923485
-5.955194,1,9.930496
-3.330812,1,9.937655
-4.624093,1,9.944952
-4.630128,1,9.952234
-4.27904,1,9.959493
-4.044841,1,9.966757
-4.518628,1,9.973988
-5.514281,1,9.981314
-5.146137,1,9.988603
-6.559235,1,9.995683
-3.734699,1,10.002599
-4.816958,1,10.008952
-4.334052,1,10.015053
-3.705688,1,10.021082
-3.012412,1,10.027062
-6.6784,1,10.033087
-5.925015,1,10.038977
-6.656049,1,10.044828
-6.930035,1,10.050701
-5.817476,1,10.056594
-5.408439,1,10.062573
-3.98351,1,10.068799
-4.773698,1,10.074721
-6.711405,1,10.080612
-4.865329,1,10.086495
-6.930342,1,10.092395
-3.708266,1,10.098275
-5.810232,1,10.104138
-5.064488,1,10.110045
-4.286069,1,10.116108
-3.654292,1,10.122
-4.827923,1,10.127838
-6.879393,1,10.133575
-4.047669,1,10.139531
-5.082484,1,10.14528
-4.92925,1,10.151273
-5.813277,1,10.157256
-5.843056,1,10.163211
-3.043358,1,10.169105
-3.200321,1,10.175053
-6.856383,1,10.180937
-5.695459,1,10.186901
-4.140329,1,10.192852
-3.427273,1,10.198807
-6.98815,1,10.204745
-3.045107,1,10.210622
-3.053394,1,10.216809
-4.390705,1,10.222937
-5.740951,1,10.228876
-5.709761,1,10.234752
-3.096097,1,10.240802
-5.05735,1,10.2467
-5.509214,1,10.252599
-3.4767,1,10.258593
-3.134757,1,10.264486
-5.319376,1,10.270376
-4.023594,1,10.276348
-5.652136,1,10.282268
-6.095549,1,10.288381
-3.75798,1,10.294269
-6.070675,1,10.300148
-3.309408,1,10.306084
-6.227696,1,10.311965
-3.260248,1,10.317878
-3.683947,1,10.323886
-6.019201,1,10.329766
-5.097293,1,10.336665
-4.559792,1,10.343741
-4.463612,1,10.350857
-6.90747,1,10.35788
-5.412701,1,10.364734
-5.505581,1,10.371149
-3.985937,1,10.377026
-6.74847,1,10.383009
-6.754717,1,10.389215
-6.965111,1,10.395383
-4.938221,1,10.40135
-4.871692,1,10.407272
-3.359336,1,10.413216
-3.175419,1,10.419216
-6.593032,1,10.425368
-3.194779,1,10.431266
-5.983476,1,10.437779
-3.337372,1,10.444599
-4.648123,1,10.451706
-5.548663,1,10.459021
-6.844005,1,10.466314
-6.198938,1,10.473572
-4.774303,1,10.480807
-6.832535,1,10.488004
-6.843091,1,10.495284
-4.146919,1,10.502493
-5.657274,1,10.509538
-6.277552,1,10.515988
-4.063126,1,10.521941
-4.480554,1,10.527891
-3.423314,1,10.534199
-6.30065,1,10.540258
-5.362247,1,10.546254
-5.019506,1,10.552251
-5.376729,1,10.558325
-6.581673,1,10.564315
-5.825443,1,10.570979
-3.084839,1,10.57699
-6.819995,1,10.58304
-6.73309,1,10.589095
-5.140188,1,10.595103
-6.813521,1,10.601902
-5.967706,1,10.608213
-3.417868,1,10.614777
-3.123438,1,10.62086
-6.989214,1,10.627188
-4.326698,1,10.633624
-4.965271,1,10.639692
-3.896232,1,10.645678
-3.816484,1,10.651687
-4.143092,1,10.657686
-4.452595,1,10.663751
-5.865968,1,10.669759
-5.710805,1,10.675756
-3.815048,1,10.681751
-3.251585,1,10.688184
-4.375497,1,10.694224
-6.649181,1,10.700233
-4.241572,1,10.706232
-5.456689,1,10.712235
-5.052712,1,10.718306
-3.390608,1,10.7243
-3.552261,1,10.730203
-3.658464,1,10.736138
-4.93111,1,10.742606
-5.863746,1,10.748526
-6.734335,1,10.755418
-5.329132,1,10.761418
-6.20954,1,10.767296
-3.556338,1,10.773453
-6.157732,1,10.779338
-6.398184,1,10.785479
-6.265826,1,10.791443
-5.533542,1,10.797392
-6.926286,1,10.803267
-4.375439,1,10.809207
-5.151272,1,10.815063
-5.204487,1,10.822077
-6.652863,1,10.828289
-3.442527,1,10.834434
-6.986712,1,10.840587
-6.223419,1,10.846723
-4.545428,1,10.852856
-3.924571,1,10.858984
-5.360897,1,10.865111
-4.973308,1,10.871245
-5.624192,1,10.87737
-5.534513,1,10.883557
-3.957692,1,10.889707
-6.061928,1,10.895848
-4.781207,1,10.901974
-3.765579,1,10.908094
-5.051996,1,10.914238
-6.413271,1,10.920369
-4.222598,1,10.926623
-3.24861,1,10.932575
-6.043869,1,10.93895
-4.539723,1,10.945094
-4.960436,1,10.951524
-4.819708,1,10.958329
-6.477637,1,10.965297
-6.019481,1,10.972055
-6.97593,1,10.978932
-3.357052,1,10.985717
-4.958449,1,10.992278
-4.086314,1,10.998266
-3.832841,1,11.004295
-4.472981,1,11.010358
-5.243906,1,11.016599
-6.282334,1,11.022594
-6.381319,1,11.028637
-4.996006,1,11.03481
-3.77438,1,11.040818
-3.438703,1,11.046818
-4.766979,1,11.052827
-5.105251,1,11.058837
-3.531799,1,11.064841
-4.27948,1,11.070827
-3.118451,1,11.077212
-6.435874,1,11.083233
-3.021113,1,11.089271
-5.948707,1,11.095268
-5.567908,1,11.10128
-3.607492,1,11.10728
-3.183342,1,11.113268
-4.590527,1,11.119252
-3.829988,1,11.125247
-5.488169,1,11.131158
-5.782737,1,11.137192
-5.529968,1,11.143146
-4.395187,1,11.149012
-3.005978,1,11.155187
-4.235855,1,11.1611
-3.948551,1,11.167
-6.979987,1,11.172944
-4.362598,1,11.178827
-3.710123,1,11.184864
-4.788929,1,11.190782
-3.941188,1,11.196653
-6.796372,1,11.202523
-4.637129,1,11.208505
-4.401122,1,11.21437
-5.208112,1,11.220252
-3.422419,1,11.226187
-4.530231,1,11.23204
-5.853989,1,11.237975
-5.870471,1,11.244005
-5.119795,1,11.249898
-4.450907,1,11.255881
-3.267737,1,11.261756
-6.550404,1,11.267611
-4.341215,1,11.273545
-4.783216,1,11.279431
-3.480252,1,11.2853
-5.048907,1,11.29128
-4.541775,1,11.297132
-5.95076,1,11.303062
-3.470738,1,11.308971
-3.984224,1,11.314833
-3.611283,1,11.32074
-6.881963,1,11.326683
-5.753965,1,11.332543
-6.577722,1,11.338556
-3.045347,1,11.344423
-3.626437,1,11.350294
-5.474405,1,11.356271
-3.025444,1,11.36215
-6.406436,1,11.368103
-5.275904,1,11.37405
-3.996553,1,11.379972
-5.417572,1,11.385846
-4.92983,1,11.391787
-5.434628,1,11.397778
-5.866495,1,11.403725
-4.802909,1,11.409677
-4.002836,1,11.415578
-3.973205,1,11.421577
-4.204804,1,11.427457
-4.736287,1,11.43341
-3.977437,1,11.439704
-6.921271,1,11.4457
-5.374452,1,11.451934
-5.267525,1,11.458151
-6.312906,1,11.464138
-4.475526,1,11.470294
-3.802015,1,11.476307
-5.991283,1,11.482976
-3.125395,1,11.489171
-4.080682,1,11.495476
-5.987942,1,11.50173
-4.609079,1,11.508142
-4.445871,1,11.514335
-5.924715,1,11.520198
-4.619117,1,11.526157
-6.532223,1,11.532197
-4.577995,1,11.538342
-3.222703,1,11.544346
-5.76376,1,11.550347
-6.858911,1,11.556425
-5.431534,1,11.562436
-5.550654,1,11.568431
-6.663619,1,11.574427
-5.931055,1,11.580422
-3.220149,1,11.586422
-6.802042,1,11.592411
-6.2083,1,11.598382
-3.301492,1,11.604374
-4.888995,1,11.610363
-5.287996,1,11.616373
-4.869252,1,11.622363
-6.594298,1,11.628293
-3.213964,1,11.634689
-5.780665,1,11.641198
-4.403609,1,11.64713
-5.032457,1,11.653517
-4.765891,1,11.659514
-4.650016,1,11.665393
-3.078755,1,11.671327
-4.70228,1,11.677268
-3.442414,1,11.683283
-6.93063,1,11.689219
-5.05087,1,11.695083
-5.50115,1,11.70095
-6.840943,1,11.706918
-5.181543,1,11.712796
-5.641159,1,11.718649
-4.55186,1,11.724578
-3.620055,1,11.730444
-4.487554,1,11.736382
-3.108986,1,11.742321
-6.067723,1,11.74829
-5.04199,1,11.754172
-3.828905,1,11.76043
-3.892091,1,11.766309
-5.208049,1,11.772253
-4.729249,1,11.778213
-3.180868,1,11.784125
-3.930583,1,11.790075
-4.11043,1,11.79594
-6.939508,1,11.801805
-6.701831,1,11.807723
-4.631749,1,11.813975
-3.758287,1,11.820014
-3.892189,1,11.825948
-6.822777,1,11.831823
-4.051064,1,11.837741
-3.695146,1,11.843625
-6.147236,1,11.849505
-3.558351,1,11.856281
-3.485686,1,11.862394
-6.646995,1,11.868276
-4.373171,1,11.874205
-3.044646,1,11.880079
-4.99558,1,11.885991
-4.843662,1,11.89222
-3.202285,1,11.898147
-4.68313,1,11.904021
-5.308618,1,11.910919
-3.801031,1,11.917677
-4.664797,1,11.92428
-6.266634,1,11.931321
-3.786979,1,11.938723
-3.544348,1,11.946007
-4.61367,1,11.953312
-3.837469,1,11.960626
-5.122296,1,11.967903
-5.822256,1,11.975154
-3.967252,1,11.98242
-3.454711,1,11.989758
-3.049188,1,11.997046
-6.890171,1,12.004634
-3.594576,1,12.012379
-3.0735,1,12.020204
-6.885718,1,12.028043
-3.36563,1,12.035971
-6.349747,1,12.043786
-6.608501,1,12.051648
-4.997762,1,12.059457
-4.460193,1,12.067462
-3.969109,1,12.075327
-5.659429,1,12.083148
-3.462555,1,12.091006
-3.34873,1,12.098809
-4.352508,1,12.107228
-5.181137,1,12.11541
-4.097486,1,12.123045
-5.526705,1,12.131009
-3.665702,1,12.138875
-6.368052,1,12.146697
-6.199436,1,12.154353
-4.361706,1,12.161925
-3.239162,1,12.169583
-4.308019,1,12.177353
-5.432712,1,12.184853
-6.824041,1,12.192205
-6.829725,1,12.199835
-6.140992,1,12.20798
-4.125914,1,12.215743
-6.797668,1,12.22316
-6.969975,1,12.230721
-4.133439,1,12.238432
-5.434343,1,12.246093
-6.451028,1,12.253861
-4.412736,1,12.261378
-6.636297,1,12.269118
-5.815991,1,12.278281
-5.974538,1,12.285851
-5.781621,1,12.294164
-4.571071,1,12.301714
-6.384196,1,12.309899
-3.902298,1,12.317953
-4.458801,1,12.325981
-5.975575,1,12.333794
-4.804593,1,12.341971
-6.053491,1,12.349921
-4.172136,1,12.35776
-3.166195,1,12.365567
-3.331924,1,12.373292
-6.297522,1,12.380894
-3.633775,1,12.388753
-6.786278,1,12.396988
-3.910762,1,12.40457
-3.67615,1,12.412723
-6.991859,1,12.420091
-3.846563,1,12.428356
-3.244495,1,12.435947
-3.296585,1,12.444058
-6.945336,1,12.452017
-3.249471,1,12.459959
-5.925008,1,12.467955
-6.898776,1,12.476089
-3.225842,1,12.483879
-6.12654,1,12.491839
-5.462891,1,12.499641
-4.101595,1,12.507637
-6.396173,1,12.51544
-5.143686,1,12.523296
-3.224039,1,12.531023
-6.345412,1,12.538482
-5.823306,1,12.546872
-3.686182,1,12.554495
-4.011481,1,12.562387
-3.463313,1,12.570152
-6.451155,1,12.578075
-3.810487,1,12.585654
-4.415973,1,12.593234
-3.857058,1,12.600872
-4.169604,1,12.608568
-4.941922,1,12.618394
-5.71035,1,12.625984
-4.97049,1,12.633721
-4.124949,1,12.641365
-5.394852,1,12.649049
-6.216439,1,12.656483
-4.130568,1,12.663901
-3.120587,1,12.67115
-3.916868,1,12.678386
-6.139532,1,12.685601
-5.995941,1,12.692767
-4.968695,1,12.699773
-4.533963,1,12.706277
-3.108038,1,12.712678
-3.606049,1,12.719141
-5.570955,1,12.726124
-4.16088,1,12.733852
-5.710345,1,12.741568
-5.420894,1,12.749296
-4.392602,1,12.757187
-4.189026,1,12.765137
-5.763204,1,12.772947
-6.861055,1,12.780804
-3.70121,1,12.788701
-4.110418,1,12.796485
-4.335454,1,12.804603
-6.892577,1,12.812548
-6.477522,1,12.820165
-4.758569,1,12.828342
-5.179605,1,12.836085
-5.072861,1,12.844168
-5.359956,1,12.851782
-6.313024,1,12.859149
-6.357481,1,12.865945
-3.629974,1,12.874031
-6.668991,1,12.881966
-6.16923,1,12.890026
-5.163755,1,12.897772
-3.001755,1,12.905577
-5.623144,1,12.913588
-5.422624,1,12.921483
-5.774788,1,12.929315
-5.716847,1,12.936589
-5.219235,1,12.944357
-4.486565,1,12.95237
-5.349545,1,12.960004
-6.90242,1,12.967696
-4.294923,1,12.97551
-3.337219,1,12.983056
-5.621015,1,12.99081
-6.326211,1,12.998515
-3.507755,1,13.00622
-5.656585,1,13.014056
-4.823745,1,13.021951
-5.69716,1,13.02966
-4.022937,1,13.037181
-6.728045,1,13.044796
-3.652665,1,13.052652
-3.089221,1,13.060002
-6.841022,1,13.067699
-4.564534,1,13.075278
-5.445598,1,13.082788
-3.704552,1,13.090284
-3.570844,1,13.097929
-5.34694,1,13.105436
-3.233618,1,13.112874
-4.036286,1,13.120448
-4.186627,1,13.128047
-6.321272,1,13.135588
-4.464549,1,13.14312
-6.253762,1,13.15055
-6.896486,1,13.157982
-5.803733,1,13.165899
-3.689214,1,13.174111
-6.376124,1,13.181836
-6.079671,1,13.189821
-5.528452,1,13.198117
-3.348141,1,13.206159
-3.397332,1,13.214222
-6.084417,1,13.222219
-6.581597,1,13.23061
-3.474157,1,13.238654
-4.261288,1,13.247313
-5.964022,1,13.255546
-4.375805,1,13.263644
-3.884771,1,13.271373
-3.029062,1,13.279284
-3.550742,1,13.287141
-3.133503,1,13.295117
-6.95504,1,13.302842
-5.856418,1,13.310832
-6.947238,1,13.318747
-3.835671,1,13.326788
-5.393111,1,13.335105
-4.707536,1,13.342559
-4.455726,1,13.35029
-4.639295,1,13.358208
-6.884735,1,13.365835
-5.476073,1,13.373572
-5.44916,1,13.381288
-3.918734,1,13.389118
-3.389169,1,13.397182
-4.496255,1,13.404781
-3.796023,1,13.412716
-4.544336,1,13.420378
-5.808698,1,13.428382
-4.264134,1,13.436024
-4.737568,1,13.444066
-3.280978,1,13.451983
-3.917241,1,13.459913
-6.309598,1,13.467692
-6.047357,1,13.475393
-4.217627,1,13.483001
-3.518241,1,13.490427
-4.620489,1,13.497871
-4.04672,1,13.505373
-3.661706,1,13.512791
-4.522589,1,13.52002
-5.592875,1,13.527226
-4.664075,1,13.534519
-3.031166,1,13.541802
-6.501867,1,13.549053
-3.42443,1,13.55627
-4.09799,1,13.563494
-4.208539,1,13.570584
-3.838332,1,13.577271
-5.710289,1,13.583687
-6.024727,1,13.590076
-6.64567,1,13.596461
-4.757476,1,13.602857
-5.12813,1,13.609282
-3.494494,1,13.615675
-5.82879,1,13.622054
-4.788828,1,13.628273
-3.795102,1,13.634573
-3.938276,1,13.640591
-3.049018,1,13.646684
-4.549914,1,13.652683
-6.614278,1,13.658676
-4.334725,1,13.664719
-5.690899,1,13.670714
-4.779988,1,13.676733
-3.038769,1,13.682733
-6.080169,1,13.688711
-5.421931,1,13.694713
-4.312921,1,13.700706
-4.267707,1,13.706707
-4.090624,1,13.712711
-3.217593,1,13.71869
-4.800555,1,13.724675
-4.235032,1,13.730571
-3.335938,1,13.736512
-4.581405,1,13.742497
-4.38246,1,13.748428
-4.195625,1,13.754415
-3.072788,1,13.760327
-4.150783,1,13.766187
-6.962681,1,13.772136
-3.747579,1,13.77801
-4.72956,1,13.78398
-5.31228,1,13.789964
-4.793223,1,13.795932
-6.953498,1,13.80182
-3.760105,1,13.80775
-4.752095,1,13.813947
-4.966612,1,13.819933
-6.122132,1,13.826409
-3.421577,1,13.832311
-4.075222,1,13.838289
-4.825309,1,13.844212
-6.599694,1,13.850121
-6.646413,1,13.856353
-5.821178,1,13.862283
-4.874769,1,13.868154
-3.320116,1,13.87411
-4.466148,1,13.879979
-4.316658,1,13.88589
-6.386556,1,13.891831
-6.744953,1,13.897736
-6.217239,1,13.903636
-5.602116,1,13.909572
-5.639972,1,13.915506
-5.014899,1,13.921504
-6.524604,1,13.927542
-4.082704,1,13.933626
-5.093505,1,13.940175
-5.427091,1,13.946986
-4.936626,1,13.954068
-4.481008,1,13.961106
-6.189347,1,13.968074
-4.579959,1,13.974807
-3.733537,1,13.981088
-4.939701,1,13.987002
-6.637756,1,13.993072
-5.665743,1,13.999
-4.776571,1,14.005143
-4.342616,1,14.011025
-4.312054,1,14.016976
-4.384716,1,14.02291
-4.557426,1,14.029056
-5.8171,1,14.03507
-6.924755,1,14.041067
-4.970096,1,14.047067
-4.052479,1,14.053074
-6.66257,1,14.059103
-5.917079,1,14.065102
-4.498881,1,14.071097
-5.568042,1,14.077101
-3.362737,1,14.083092
-5.318137,1,14.089078
-4.642117,1,14.095074
-4.889724,1,14.101214
-3.872973,1,14.107202
-6.465788,1,14.113207
-3.165906,1,14.119196
-3.064234,1,14.12519
-5.700499,1,14.131084
-4.617584,1,14.137085
-6.430391,1,14.143067
-6.798922,1,14.149026
-5.85455,1,14.155088
-6.182691,1,14.160962
-6.662896,1,14.167031
-6.506493,1,14.172963
-3.68973,1,14.178823
-6.919333,1,14.184733
-3.155014,1,14.190671
-4.781201,1,14.196803
-6.567019,1,14.203082
-6.781425,1,14.209733
-6.549385,1,14.21602
-4.122332,1,14.222694
-5.934732,1,14.228885
-5.229172,1,14.234898
-4.837818,1,14.24091
-3.625679,1,14.246892
-3.245583,1,14.252896
-6.544106,1,14.259044
-4.871285,1,14.265128
-5.333768,1,14.271139
-5.559558,1,14.277172
-3.926555,1,14.283154
-5.876303,1,14.28915
-6.068594,1,14.295277
-6.257709,1,14.301295
-5.372137,1,14.307298
-5.557053,1,14.313307
-6.096666,1,14.319303
-5.7028,1,14.325299
-6.966667,1,14.331182
-3.591792,1,14.341415
-4.890396,1,14.34811
-6.100378,1,14.355578
-6.74985,1,14.363305
-4.53126,1,14.370622
-3.285828,1,14.377929
-6.852302,1,14.38512
-4.773324,1,14.392224
-4.532016,1,14.399286
-3.532418,1,14.406289
-5.854455,1,14.413024
-3.603693,1,14.419349
-3.350178,1,14.425172
-3.390683,1,14.431322
-6.525471,1,14.437532
-4.043769,1,14.443764
-3.043399,1,14.449989
-6.167146,1,14.456221
-4.282997,1,14.462367
-6.058533,1,14.46852
-5.626423,1,14.474682
-6.698993,1,14.481006
-5.874007,1,14.487136
-3.613828,1,14.493294
-6.247049,1,14.499424
-6.239423,1,14.505593
-5.302009,1,14.511746
-5.470004,1,14.517878
-5.00456,1,14.524024
-6.277841,1,14.53011
-5.260446,1,14.536002
-6.377139,1,14.541893
-3.237411,1,14.547753
-3.202729,1,14.553767
